day = 5
0.5240963855421686,0.5240963855421686,0.4678714859437751,0.5080321285140562
0.5060240963855421,0.5261044176706827,0.5,0.5

day = 20
0.5240963855421686,0.5120481927710844,0.5040160642570282,0.5040160642570282
0.5080321285140562,0.5261044176706827,0.4959839357429719,0.5020080321285141

day = 40
0.4759036144578313,0.5100401606425703,0.4939759036144578,0.4779116465863454
0.5080321285140562,0.5261044176706827,0.4839357429718876,0.5020080321285141

day = 60
0.4738955823293173,0.5180722891566265,0.46184738955823296,0.4738955823293173
0.4919678714859438,0.5261044176706827,0.4799196787148594,0.4919678714859438

day = 100
0.4759036144578313,0.5261044176706827,0.4779116465863454,0.4959839357429719
0.536144578313253,0.5261044176706827,0.4959839357429719,0.4799196787148594

day = 120
0.5341365461847389,0.5140562248995983,0.5180722891566265,0.463855421686747
0.5321285140562249,0.5261044176706827,0.4859437751004016,0.46987951807228917

