day = 5
0.5150905432595574,0.4768611670020121,0.5171026156941649,0.4969818913480885
0.48893360160965793,0.4708249496981891,0.5211267605633803,0.5191146881287726

day = 20
0.5090543259557344,0.49295774647887325,0.5030181086519114,0.4869215291750503
0.5030181086519114,0.482897384305835,0.5030181086519114,0.5130784708249497

day = 40
0.4909456740442656,0.4768611670020121,0.4909456740442656,0.4788732394366197
0.5050301810865191,0.4788732394366197,0.5070422535211268,0.4869215291750503

day = 60
0.5251509054325956,0.4969818913480885,0.48490945674044267,0.5171026156941649
0.4788732394366197,0.5030181086519114,0.5050301810865191,0.5130784708249497

day = 100
0.4768611670020121,0.48088531187122735,0.48893360160965793,0.47484909456740443
0.48088531187122735,0.48893360160965793,0.49295774647887325,0.49295774647887325

day = 120
0.5090543259557344,0.49295774647887325,0.47283702213279677,0.5271629778672032
0.4768611670020121,0.4949698189134809,0.47283702213279677,0.4969818913480885

