day = 5
0.4981949458483754,0.4927797833935018,0.5018050541516246,0.5180505415162455
0.5342960288808665,0.5306859205776173,0.5126353790613718,0.4891696750902527

day = 20
0.5234657039711191,0.4963898916967509,0.48194945848375453,0.4963898916967509
0.4747292418772563,0.49097472924187724,0.4855595667870036,0.4981949458483754

day = 40
0.5018050541516246,0.4693140794223827,0.4927797833935018,0.45126353790613716
0.4981949458483754,0.48014440433212996,0.4855595667870036,0.5054151624548736

day = 60
0.5144404332129964,0.48014440433212996,0.4855595667870036,0.48375451263537905
0.4855595667870036,0.5054151624548736,0.48014440433212996,0.4747292418772563

day = 100
0.48736462093862815,0.4855595667870036,0.4729241877256318,0.4711191335740072
0.5126353790613718,0.5036101083032491,0.4927797833935018,0.5036101083032491

day = 120
0.5090252707581228,0.4855595667870036,0.5108303249097473,0.4963898916967509
0.5108303249097473,0.4981949458483754,0.5126353790613718,0.48736462093862815

