Date,Open,High,Low,Close,Adj Close,Volume
2016-10-13,3.359,3.359,3.359,3.359,3.165882,0
2016-10-14,3.359,3.359,3.359,3.359,3.165882,0
2016-10-21,51.27,51.27,50.349998,51.0,48.067867,124200
2016-10-24,51.389999,51.400002,51.360001,51.369999,48.416595,142500
2016-10-25,51.279999,52.0,51.279999,51.720001,48.746471,84400
2016-10-26,51.900002,52.0,51.5,51.900002,48.916126,122800
2016-10-27,51.5,51.5,51.5,51.5,48.539124,52600
2016-10-28,51.691002,51.700001,51.691002,51.700001,48.727627,500
2016-10-31,51.900002,53.25,51.900002,53.25,50.188507,269400
2016-11-01,52.98,52.98,51.790001,51.900002,48.916126,67400
2016-11-02,51.900002,51.900002,50.110001,51.381001,48.426968,38400
2016-11-03,51.43,51.435001,51.0,51.0,48.067867,65100
2016-11-04,51.009998,52.5,51.009998,52.5,49.481628,7500
2016-11-07,52.34,52.349998,51.445,52.23,49.22715,2900
2016-11-08,52.240002,52.5,52.240002,52.5,49.481628,195000
2016-11-09,52.0,52.0,51.25,51.25,48.303493,55700
2016-11-10,51.5,51.5,50.290001,50.5,47.596611,263600
2016-11-11,50.152,50.939999,50.152,50.939999,48.011314,2700
2016-11-14,50.610001,50.93,50.099998,50.470001,47.56834,153000
2016-11-15,51.938,51.938,51.599998,51.810001,48.831299,51200
2016-11-16,50.459999,51.810001,50.459999,51.375,48.421307,1400
2016-11-17,50.771999,52.34,50.771999,52.34,49.33083,1400
2016-11-18,52.330002,52.330002,50.610001,50.84,47.917068,157300
2016-11-21,50.972,51.209999,50.18,50.702999,47.787945,82200
2016-11-22,50.450001,51.5,50.450001,51.150002,48.209244,3700
2016-11-23,51.5,51.5,50.75,50.77,47.851089,3300
2016-11-25,51.25,51.450001,51.25,51.25,48.303493,13800
2016-11-28,51.549999,52.23,51.549999,52.099998,49.104622,608600
2016-11-29,52.0,52.599998,52.0,52.419998,49.406227,22600
2016-11-30,52.0,52.490002,50.709999,51.0,48.067867,17000
2016-12-01,51.110001,51.310001,50.830002,50.990002,48.058445,106500
2016-12-02,51.540001,53.900002,51.330002,52.799999,49.764378,456200
2016-12-05,52.119999,52.830002,51.75,51.91,48.925552,564700
2016-12-06,52.470001,53.240002,51.91,53.240002,50.179085,87400
2016-12-07,52.799999,53.849998,52.701,53.049999,50.000008,447400
2016-12-08,52.865002,53.900002,52.865002,53.900002,50.80114,1800
2016-12-09,53.59,53.59,52.59,52.759998,49.726681,53500
2016-12-12,53.07,53.200001,52.740002,52.779999,49.745525,3600
2016-12-13,52.849998,53.049999,52.512001,52.849998,50.548954,47700
2016-12-14,52.490002,53.099998,51.630001,51.740002,49.487289,3900
2016-12-15,52.150002,52.400002,51.939999,51.959999,49.697704,5800
2016-12-16,52.400002,54.490002,52.375,53.990002,51.639324,27900
2016-12-19,53.939999,53.939999,52.689999,53.0,50.692429,7900
2016-12-20,52.509998,53.0,52.509998,52.959999,50.654167,19800
2016-12-21,52.93,53.490002,52.509998,52.66,50.367229,55000
2016-12-22,52.994999,53.490002,52.5,53.450001,51.122829,133800
2016-12-23,53.5,53.5,52.501999,52.509998,50.223759,30200
2016-12-27,52.52,53.470001,52.501999,53.189999,50.874153,5900
2016-12-28,52.5,53.189999,51.880001,52.5,50.214195,1300
2016-12-29,53.0,53.310001,52.419998,53.290001,50.969799,67200
2016-12-30,51.021999,53.41,51.021999,53.0,50.692429,18800
2017-01-03,53.5,53.5,51.122002,52.889999,50.587212,242300
2017-01-04,52.75,53.5,51.900002,51.900002,49.64032,78100
2017-01-05,52.299999,53.189999,52.299999,52.509998,50.223759,146900
2017-01-06,53.0,53.150002,52.0,52.0,49.735966,22500
2017-01-09,52.509998,52.779999,52.0,52.220001,49.946384,93200
2017-01-10,52.23,53.189999,51.530998,52.213001,49.93969,31500
2017-01-11,52.404999,52.759998,52.366001,52.759998,50.462872,32900
2017-01-12,53.0,53.0,51.98,52.400002,50.118549,112200
2017-01-13,52.071999,52.391998,52.029999,52.391998,50.110893,1400
2017-01-17,51.939999,52.959999,51.939999,52.950001,50.644604,29800
2017-01-18,52.5,53.040001,52.299999,53.040001,50.730686,13300
2017-01-19,52.299999,52.466999,52.299999,52.466999,50.182629,122400
2017-01-20,52.209999,52.709999,52.209999,52.32,50.04203,54700
2017-01-23,52.355,52.990002,52.0,52.18,49.908127,7000
2017-01-24,52.060001,52.879002,51.900002,52.009998,49.745525,58200
2017-01-25,52.0,52.580002,52.0,52.580002,50.290714,40800
2017-01-26,52.529999,52.810001,52.049999,52.07,49.802914,64600
2017-01-27,52.200001,52.903,51.824001,51.971001,49.708225,54500
2017-01-30,52.299999,52.990002,51.849998,51.880001,49.621189,1700
2017-01-31,52.265999,53.029999,52.060001,53.029999,50.721119,2900
2017-02-01,52.759998,52.759998,52.032001,52.130001,49.860302,5100
2017-02-02,52.158001,53.0,52.158001,52.98,50.673298,3100
2017-02-03,52.389999,53.0,51.82,52.352001,50.072639,1800
2017-02-06,52.317001,52.939999,52.240002,52.889999,50.587212,5400
2017-02-07,52.759998,52.939999,52.514,52.939999,50.63504,7800
2017-02-08,52.726002,52.939999,52.599998,52.610001,50.319405,4400
2017-02-09,52.450001,52.540001,51.894001,52.400002,50.118549,3000
2017-02-10,52.056999,52.900002,51.799999,51.810001,49.554241,69700
2017-02-13,52.25,53.689999,52.151001,53.689999,51.352383,84500
2017-02-14,52.509998,53.130001,52.310001,52.549999,50.262016,58700
2017-02-15,52.310001,52.895,52.279999,52.779999,50.481998,54200
2017-02-16,52.438,52.73,52.299999,52.338001,50.05925,59900
2017-02-17,52.169998,52.779999,52.150002,52.18,49.908127,2400
2017-02-21,52.560001,53.0,52.481998,53.0,50.692429,2000
2017-02-22,52.784,53.0,52.244999,52.450001,50.166374,5900
2017-02-23,52.618999,53.490002,52.618999,53.490002,51.161091,36900
2017-02-24,53.0,54.380001,52.970001,54.349998,51.983646,16400
2017-02-27,53.880001,53.990002,52.98,53.990002,51.639324,5100
2017-02-28,54.450001,54.450001,53.414001,54.0,51.648884,9600
2017-03-01,53.099998,53.990002,53.099998,53.889999,51.543674,21300
