Date,Open,High,Low,Close,Adj Close,Volume
1980-03-17,0.85205,0.898438,0.85205,0.85205,0.475329,467200
1980-03-18,0.828613,0.828613,0.816406,0.8208,0.457896,486400
1980-03-19,0.828613,0.844238,0.828613,0.844238,0.47097,432000
1980-03-20,0.835938,0.835938,0.828613,0.828613,0.462254,140800
1980-03-21,0.828613,0.828613,0.816406,0.828613,0.462254,73600
1980-03-24,0.816406,0.816406,0.796875,0.809081,0.451358,172800
1980-03-25,0.809081,0.816406,0.78955,0.796875,0.444549,140800
1980-03-26,0.78955,0.78955,0.781738,0.781738,0.436104,172800
1980-03-27,0.770019,0.770019,0.72705,0.734375,0.409682,297600
1980-03-28,0.746581,0.766113,0.746581,0.766113,0.427387,384000
1980-03-31,0.824219,0.844238,0.824219,0.844238,0.47097,473600
1980-04-01,0.844238,0.855469,0.835938,0.85205,0.475329,288000
1980-04-02,0.85205,0.855469,0.848144,0.848144,0.473149,115200
1980-04-03,0.848144,0.871581,0.844238,0.871581,0.486225,124800
1980-04-07,0.871581,0.871581,0.855469,0.855469,0.477236,118400
1980-04-08,0.855469,0.859375,0.855469,0.855469,0.477236,9600
1980-04-09,0.855469,0.855469,0.848144,0.855469,0.477236,38400
1980-04-10,0.855469,0.867675,0.85205,0.863281,0.481594,121600
1980-04-11,0.859375,0.859375,0.855469,0.859375,0.479415,41600
1980-04-14,0.859375,0.859375,0.839844,0.848144,0.473149,220800
1980-04-15,0.844238,0.844238,0.844238,0.844238,0.47097,83200
1980-04-16,0.835938,0.835938,0.8125,0.8125,0.453265,137600
1980-04-17,0.809081,0.809081,0.78955,0.78955,0.440462,131200
1980-04-18,0.796875,0.809081,0.796875,0.809081,0.451358,108800
1980-04-21,0.816406,0.824219,0.816406,0.824219,0.459803,124800
1980-04-22,0.828613,0.85205,0.828613,0.85205,0.475329,108800
1980-04-23,0.863281,0.8833,0.863281,0.8833,0.492762,156800
1980-04-24,0.8833,0.906738,0.8833,0.906738,0.505837,160000
1980-04-25,0.891113,0.891113,0.878906,0.8833,0.492762,105600
1980-04-28,0.891113,0.906738,0.891113,0.891113,0.49712,96000
1980-04-29,0.891113,0.898438,0.886719,0.891113,0.49712,214400
1980-04-30,0.891113,0.917969,0.891113,0.917969,0.512102,224000
1980-05-01,0.917969,0.934081,0.898438,0.917969,0.512102,105600
1980-05-02,0.906738,0.906738,0.906738,0.906738,0.505837,38400
1980-05-05,0.906738,0.91455,0.898438,0.906738,0.505837,54400
1980-05-06,0.906738,0.917969,0.895019,0.895019,0.4993,96000
1980-05-07,0.886719,0.886719,0.878906,0.878906,0.490311,64000
1980-05-08,0.878906,0.878906,0.875,0.875,0.488132,124800
1980-05-09,0.867675,0.867675,0.85205,0.85205,0.475329,102400
1980-05-12,0.85205,0.855469,0.844238,0.855469,0.477236,118400
1980-05-13,0.855469,0.867675,0.855469,0.855469,0.477236,108800
1980-05-14,0.85205,0.85205,0.848144,0.85205,0.475329,124800
1980-05-15,0.855469,0.859375,0.855469,0.859375,0.479415,64000
1980-05-16,0.863281,0.871581,0.863281,0.871581,0.486225,137600
1980-05-19,0.871581,0.871581,0.85205,0.859375,0.479415,118400
1980-05-20,0.859375,0.867675,0.848144,0.859375,0.479415,76800
1980-05-21,0.863281,0.871581,0.863281,0.863281,0.481594,41600
1980-05-22,0.863281,0.867675,0.863281,0.867675,0.484046,137600
1980-05-23,0.867675,0.875,0.863281,0.871581,0.486225,646400
1980-05-27,0.871581,0.871581,0.863281,0.871581,0.486225,150400
1980-05-28,0.871581,0.8833,0.871581,0.875,0.488132,332800
1980-05-29,0.875,0.875,0.863281,0.863281,0.481594,192000
1980-05-30,0.863281,0.867675,0.855469,0.855469,0.477236,131200
1980-06-02,0.855469,0.875,0.855469,0.875,0.488132,118400
1980-06-03,0.871581,0.871581,0.855469,0.855469,0.477236,73600
1980-06-04,0.855469,0.859375,0.848144,0.85205,0.475329,54400
1980-06-05,0.855469,0.906738,0.855469,0.895019,0.4993,534400
1980-06-06,0.891113,0.891113,0.886719,0.891113,0.49712,89600
1980-06-09,0.891113,0.906738,0.891113,0.902344,0.503386,83200
1980-06-10,0.906738,0.91455,0.906738,0.91455,0.510195,131200
1980-06-11,0.91455,0.917969,0.910644,0.917969,0.512102,70400
1980-06-12,0.917969,0.930175,0.910644,0.910644,0.508016,371200
1980-06-13,0.910644,0.921875,0.910644,0.91455,0.510195,140800
1980-06-16,0.91455,0.91455,0.906738,0.906738,0.505837,51200
1980-06-17,0.906738,0.910644,0.898438,0.898438,0.501207,118400
1980-06-18,0.898438,0.902344,0.886719,0.895019,0.4993,112000
1980-06-19,0.895019,0.902344,0.895019,0.902344,0.503386,134400
1980-06-20,0.902344,0.902344,0.891113,0.902344,0.503386,166400
1980-06-23,0.902344,0.902344,0.895019,0.902344,0.503386,22400
1980-06-24,0.902344,0.91455,0.898438,0.898438,0.501207,291200
1980-06-25,0.898438,0.906738,0.891113,0.891113,0.49712,48000
1980-06-26,0.891113,0.898438,0.891113,0.898438,0.501207,256000
1980-06-27,0.898438,0.902344,0.895019,0.895019,0.4993,131200
1980-06-30,0.895019,0.902344,0.895019,0.895019,0.4993,44800
1980-07-01,0.895019,0.898438,0.895019,0.895019,0.4993,96000
1980-07-02,0.895019,0.902344,0.895019,0.902344,0.503386,44800
1980-07-03,0.902344,0.906738,0.902344,0.906738,0.505837,691200
1980-07-07,0.906738,0.921875,0.906738,0.906738,0.505837,172800
1980-07-08,0.906738,0.91455,0.902344,0.91455,0.510195,329600
1980-07-09,0.925781,0.934081,0.925781,0.925781,0.516461,256000
1980-07-10,0.925781,0.960938,0.925781,0.953613,0.531987,182400
1980-07-11,0.957519,0.964844,0.957519,0.960938,0.536073,150400
1980-07-14,0.969238,1.0,0.969238,0.996581,0.555957,284800
1980-07-15,0.996581,1.003906,0.980469,1.0,0.557865,214400
1980-07-16,1.0,1.031737,1.0,1.031737,0.57557,550400
1980-07-17,1.031737,1.031737,1.023438,1.031737,0.57557,188800
1980-07-18,1.031737,1.055175,1.031737,1.035644,0.577749,368000
1980-07-21,1.046875,1.085938,1.046875,1.085938,0.605806,1068800
1980-07-22,1.085938,1.10205,1.085938,1.094237,0.610437,1241600
1980-07-23,1.094237,1.094237,1.082519,1.082519,0.603899,550400
1980-07-24,1.082519,1.089844,1.078612,1.078612,0.60172,240000
1980-07-25,1.078612,1.078612,1.03955,1.042969,0.581836,249600
1980-07-28,1.042969,1.042969,1.016112,1.016112,0.566853,208000
1980-07-29,1.016112,1.023438,1.0,1.0,0.557865,108800
1980-07-30,1.0083,1.027344,1.0083,1.016112,0.566853,124800
1980-07-31,1.016112,1.016112,1.003906,1.011719,0.564402,57600
1980-08-01,1.011719,1.046875,1.0083,1.046875,0.584015,342400
1980-08-04,1.046875,1.0625,1.031737,1.0625,0.592731,201600
1980-08-05,1.066406,1.078612,1.066406,1.078612,0.60172,480000
1980-08-06,1.078612,1.085938,1.0708,1.078612,0.60172,131200
1980-08-07,1.085938,1.094237,1.085938,1.094237,0.610437,518400
1980-08-08,1.094237,1.094237,1.082519,1.082519,0.603899,140800
1980-08-11,1.082519,1.098144,1.082519,1.098144,0.612616,291200
1980-08-12,1.098144,1.105469,1.082519,1.089844,0.607986,265600
1980-08-13,1.089844,1.089844,1.066406,1.082519,0.603899,192000
1980-08-14,1.082519,1.094237,1.0708,1.094237,0.610437,579200
1980-08-15,1.094237,1.125,1.089844,1.121581,0.625691,716800
1980-08-18,1.121581,1.136719,1.105469,1.125,0.627598,556800
1980-08-19,1.125,1.125,1.117675,1.121581,0.625691,390400
1980-08-20,1.125,1.152344,1.125,1.145019,0.638766,1161600
1980-08-21,1.148438,1.214844,1.148438,1.207519,0.673632,1779200
1980-08-22,1.207519,1.219237,1.203612,1.214844,0.677719,796800
1980-08-25,1.214844,1.219237,1.1875,1.199219,0.669002,393600
1980-08-26,1.1875,1.1875,1.171875,1.171875,0.653748,444800
1980-08-27,1.171875,1.171875,1.145019,1.145019,0.638766,144000
1980-08-28,1.145019,1.152344,1.1333,1.141112,0.636586,265600
1980-08-29,1.128906,1.128906,1.10205,1.10205,0.614795,211200
1980-09-02,1.10205,1.1333,1.10205,1.1333,0.632228,307200
1980-09-03,1.1333,1.171875,1.128906,1.171875,0.653748,233600
1980-09-04,1.1875,1.25,1.1875,1.246581,0.695424,1120000
1980-09-05,1.246581,1.261719,1.234375,1.25,0.697331,992000
1980-09-08,1.246581,1.246581,1.242675,1.242675,0.693245,291200
1980-09-09,1.238281,1.238281,1.22705,1.234375,0.688614,371200
1980-09-10,1.234375,1.25,1.234375,1.25,0.697331,387200
1980-09-11,1.25,1.25,1.25,1.25,0.697331,457600
1980-09-12,1.25,1.25,1.238281,1.238281,0.690794,204800
1980-09-15,1.230469,1.230469,1.223144,1.230469,0.686435,144000
1980-09-16,1.230469,1.230469,1.223144,1.230469,0.686435,201600
1980-09-17,1.223144,1.223144,1.207519,1.207519,0.673632,1472000
1980-09-18,1.207519,1.210938,1.203612,1.203612,0.671453,83200
1980-09-19,1.203612,1.210938,1.1958,1.207519,0.673632,390400
1980-09-22,1.207519,1.207519,1.199219,1.203612,0.671453,944000
1980-09-23,1.203612,1.207519,1.199219,1.203612,0.671453,531200
1980-09-24,1.203612,1.207519,1.1958,1.207519,0.673632,294400
1980-09-25,1.214844,1.22705,1.214844,1.214844,0.677719,236800
1980-09-26,1.203612,1.203612,1.1875,1.1875,0.662465,281600
1980-09-29,1.180175,1.180175,1.167969,1.167969,0.651569,73600
1980-09-30,1.156737,1.156737,1.152344,1.156737,0.645303,108800
1980-10-01,1.152344,1.152344,1.145019,1.152344,0.642852,64000
1980-10-02,1.152344,1.152344,1.136719,1.136719,0.634136,128000
1980-10-03,1.136719,1.136719,1.128906,1.136719,0.634136,22400
1980-10-06,1.145019,1.167969,1.145019,1.16455,0.649661,336000
1980-10-07,1.16455,1.16455,1.156737,1.156737,0.645303,697600
1980-10-08,1.156737,1.156737,1.148438,1.156737,0.645303,470400
1980-10-09,1.16455,1.171875,1.16455,1.16455,0.649661,243200
1980-10-10,1.167969,1.180175,1.167969,1.167969,0.651569,665600
1980-10-13,1.16455,1.16455,1.160644,1.16455,0.649661,86400
1980-10-14,1.16455,1.171875,1.156737,1.171875,0.653748,236800
1980-10-15,1.184081,1.1875,1.184081,1.184081,0.660557,140800
1980-10-16,1.184081,1.1875,1.160644,1.167969,0.651569,150400
1980-10-17,1.167969,1.175781,1.160644,1.160644,0.647483,44800
1980-10-20,1.160644,1.234375,1.156737,1.223144,0.682349,819200
1980-10-21,1.234375,1.25,1.234375,1.238281,0.690794,684800
1980-10-22,1.238281,1.242675,1.234375,1.234375,0.688614,70400
1980-10-23,1.22705,1.22705,1.210938,1.210938,0.67554,230400
1980-10-24,1.207519,1.207519,1.1875,1.1875,0.662465,208000
1980-10-27,1.1875,1.1875,1.16455,1.16455,0.649661,204800
1980-10-28,1.16455,1.171875,1.156737,1.156737,0.645303,64000
1980-10-29,1.156737,1.16455,1.156737,1.156737,0.645303,102400
1980-10-30,1.156737,1.16455,1.148438,1.156737,0.645303,115200
1980-10-31,1.16455,1.184081,1.16455,1.180175,0.658378,99200
1980-11-03,1.180175,1.191406,1.167969,1.1875,0.662465,355200
1980-11-05,1.203612,1.219237,1.203612,1.207519,0.673632,224000
1980-11-06,1.207519,1.22705,1.207519,1.210938,0.67554,211200
1980-11-07,1.210938,1.210938,1.1875,1.207519,0.673632,304000
1980-11-10,1.207519,1.207519,1.1958,1.203612,0.671453,121600
1980-11-11,1.203612,1.214844,1.203612,1.214844,0.677719,300800
1980-11-12,1.207519,1.207519,1.1875,1.199219,0.669002,681600
1980-11-13,1.199219,1.203612,1.1875,1.199219,0.669002,848000
1980-11-14,1.199219,1.207519,1.199219,1.199219,0.669002,54400
1980-11-17,1.199219,1.210938,1.1958,1.199219,0.669002,112000
1980-11-18,1.199219,1.210938,1.191406,1.199219,0.669002,1449600
1980-11-19,1.207519,1.219237,1.207519,1.210938,0.67554,99200
1980-11-20,1.210938,1.219237,1.210938,1.210938,0.67554,99200
